"countrycode","year","labsh"
"MDV",1952,NA
"MDV",1953,NA
"MDV",1954,NA
"MDV",1955,NA
"MDV",1956,NA
"MDV",1957,NA
"MDV",1958,NA
"MDV",1959,NA
"MDV",1960,NA
"MDV",1961,NA
"MDV",1962,NA
"MDV",1963,NA
"MDV",1964,NA
"MDV",1965,NA
"MDV",1966,NA
"MDV",1967,NA
"MDV",1968,NA
"MDV",1969,NA
"MDV",1970,NA
"MDV",1971,NA
"MDV",1972,NA
"MDV",1973,NA
"MDV",1974,NA
"MDV",1975,NA
"MDV",1976,NA
"MDV",1977,NA
"MDV",1978,NA
"MDV",1979,NA
"MDV",1980,NA
"MDV",1981,NA
"MDV",1982,NA
"MDV",1983,NA
"MDV",1984,NA
"MDV",1985,NA
"MDV",1986,NA
"MDV",1987,NA
"MDV",1988,NA
"MDV",1989,NA
"MDV",1990,NA
"MDV",1991,NA
"MDV",1992,NA
"MDV",1993,NA
"MDV",1994,NA
"MDV",1995,NA
"MDV",1996,NA
"MDV",1997,NA
"MDV",1998,NA
"MDV",1999,NA
"MDV",2000,NA
"MDV",2001,NA
"MDV",2002,NA
"MDV",2003,NA
"MDV",2004,NA
"MDV",2005,NA
"MDV",2006,NA
"MDV",2007,NA
"MDV",2008,NA
"MDV",2009,NA
"MDV",2010,NA
"MDV",2011,NA
"MDV",2012,NA
"MDV",2013,NA
"MDV",2014,NA
"MDV",2015,NA
"MDV",2016,NA
"MDV",2017,NA
"MEX",1950,0.429771274328232
"MEX",1951,0.429771274328232
"MEX",1952,0.429771274328232
"MEX",1953,0.429771274328232
"MEX",1954,0.429771274328232
"MEX",1955,0.429771274328232
"MEX",1956,0.429771274328232
"MEX",1957,0.429771274328232
"MEX",1958,0.429771274328232
"MEX",1959,0.429771274328232
"MEX",1960,0.429771274328232
"MEX",1961,0.429771274328232
"MEX",1962,0.429771274328232
"MEX",1963,0.429771274328232
"MEX",1964,0.429771274328232
"MEX",1965,0.429771274328232
"MEX",1966,0.429771274328232
"MEX",1967,0.429771274328232
"MEX",1968,0.429771274328232
"MEX",1969,0.429771274328232
"MEX",1970,0.429771274328232
"MEX",1971,0.429771274328232
"MEX",1972,0.429771274328232
"MEX",1973,0.429771274328232
"MEX",1974,0.429771274328232
"MEX",1975,0.429771274328232
"MEX",1976,0.429771274328232
"MEX",1977,0.429771274328232
"MEX",1978,0.429771274328232
"MEX",1979,0.429771274328232
"MEX",1980,0.429771274328232
"MEX",1981,0.429771274328232
"MEX",1982,0.429771274328232
"MEX",1983,0.429771274328232
"MEX",1984,0.429771274328232
"MEX",1985,0.429771274328232
"MEX",1986,0.429771274328232
"MEX",1987,0.429771274328232
"MEX",1988,0.429771274328232
"MEX",1989,0.429771274328232
"MEX",1990,0.429771274328232
"MEX",1991,0.429771274328232
"MEX",1992,0.429771274328232
"MEX",1993,0.429771274328232
"MEX",1994,0.43403822183609
"MEX",1995,0.387098461389542
"MEX",1996,0.364447355270386
"MEX",1997,0.373760104179382
"MEX",1998,0.380123049020767
"MEX",1999,0.386267840862274
"MEX",2000,0.397272855043411
"MEX",2001,0.411480784416199
"MEX",2002,0.40451255440712
"MEX",2003,0.40090799331665
"MEX",2004,0.380832105875015
"MEX",2005,0.37599304318428
"MEX",2006,0.365198314189911
"MEX",2007,0.362374842166901
"MEX",2008,0.358926594257355
"MEX",2009,0.394211024045944
"MEX",2010,0.380743563175201
"MEX",2011,0.367842108011246
"MEX",2012,0.361764162778854
"MEX",2013,0.376144200563431
"MEX",2014,0.374191522598267
"MEX",2015,0.377999871969223
"MEX",2016,0.369386613368988
"MEX",2017,0.369386613368988
"MKD",1950,NA
"MKD",1951,NA
"MKD",1952,NA
"MKD",1953,NA
"MKD",1954,NA
"MKD",1955,NA
"MKD",1956,NA
"MKD",1957,NA
"MKD",1958,NA
"MKD",1959,NA
"MKD",1960,NA
"MKD",1961,NA
"MKD",1962,NA
"MKD",1963,NA
"MKD",1964,NA
"MKD",1965,NA
"MKD",1966,NA
"MKD",1967,NA
"MKD",1968,NA
"MKD",1969,NA
"MKD",1970,0.832751929759979
"MKD",1971,0.832751929759979
"MKD",1972,0.832751929759979
"MKD",1973,0.832751929759979
"MKD",1974,0.832751929759979
"MKD",1975,0.832751929759979
"MKD",1976,0.832751929759979
"MKD",1977,0.832751929759979
"MKD",1978,0.832751929759979
"MKD",1979,0.832751929759979
"MKD",1980,0.832751929759979
"MKD",1981,0.832751929759979
"MKD",1982,0.832751929759979
"MKD",1983,0.832751929759979
"MKD",1984,0.832751929759979
"MKD",1985,0.832751929759979
"MKD",1986,0.832751929759979
"MKD",1987,0.832751929759979
"MKD",1988,0.832751929759979
"MKD",1989,0.832751929759979
"MKD",1990,0.832751929759979
"MKD",1991,0.864417731761932
"MKD",1992,0.723275482654572
"MKD",1993,0.765317440032959
"MKD",1994,0.709792792797089
"MKD",1995,0.691627442836761
"MKD",1996,0.691627442836761
"MKD",1997,0.670355319976807
"MKD",1998,0.679944455623627
"MKD",1999,0.677844822406769
"MKD",2000,0.629977345466614
"MKD",2001,0.602066576480865
"MKD",2002,0.613640546798706
"MKD",2003,0.607197880744934
"MKD",2004,0.574672222137451
"MKD",2005,0.513160467147827
"MKD",2006,0.50815337896347
"MKD",2007,0.472658693790436
"MKD",2008,0.523647964000702
"MKD",2009,0.53555166721344
"MKD",2010,0.532059133052826
"MKD",2011,0.514320135116577
"MKD",2012,0.509545087814331
"MKD",2013,0.481408298015594
"MKD",2014,0.502080202102661
"MKD",2015,0.490457206964493
"MKD",2016,0.490457206964493
"MKD",2017,0.490457206964493
"MLI",1950,NA
"MLI",1951,NA
"MLI",1952,NA
"MLI",1953,NA
"MLI",1954,NA
"MLI",1955,NA
"MLI",1956,NA
"MLI",1957,NA
"MLI",1958,NA
"MLI",1959,NA
"MLI",1960,NA
"MLI",1961,NA
"MLI",1962,NA
"MLI",1963,NA
"MLI",1964,NA
"MLI",1965,NA
"MLI",1966,NA
"MLI",1967,NA
"MLI",1968,NA
"MLI",1969,NA
"MLI",1970,NA
"MLI",1971,NA
"MLI",1972,NA
"MLI",1973,NA
"MLI",1974,NA
"MLI",1975,NA
"MLI",1976,NA
"MLI",1977,NA
"MLI",1978,NA
"MLI",1979,NA
"MLI",1980,NA
"MLI",1981,NA
"MLI",1982,NA
"MLI",1983,NA
"MLI",1984,NA
"MLI",1985,NA
"MLI",1986,NA
"MLI",1987,NA
"MLI",1988,NA
"MLI",1989,NA
"MLI",1990,NA
"MLI",1991,NA
"MLI",1992,NA
"MLI",1993,NA
"MLI",1994,NA
"MLI",1995,NA
"MLI",1996,NA
"MLI",1997,NA
"MLI",1998,NA
"MLI",1999,NA
"MLI",2000,NA
"MLI",2001,NA
"MLI",2002,NA
"MLI",2003,NA
"MLI",2004,NA
"MLI",2005,NA
"MLI",2006,NA
"MLI",2007,NA
"MLI",2008,NA
"MLI",2009,NA
"MLI",2010,NA
"MLI",2011,NA
"MLI",2012,NA
"MLI",2013,NA
"MLI",2014,NA
"MLI",2015,NA
"MLI",2016,NA
"MLI",2017,NA
"MLT",1950,NA
"MLT",1951,NA
"MLT",1952,NA
"MLT",1953,NA
"MLT",1954,0.545299530029297
"MLT",1955,0.545299530029297
"MLT",1956,0.545299530029297
"MLT",1957,0.545299530029297
"MLT",1958,0.545299530029297
"MLT",1959,0.545299530029297
"MLT",1960,0.545299530029297
"MLT",1961,0.545299530029297
"MLT",1962,0.545299530029297
"MLT",1963,0.545299530029297
"MLT",1964,0.545299530029297
"MLT",1965,0.545299530029297
"MLT",1966,0.545299530029297
"MLT",1967,0.545299530029297
"MLT",1968,0.545299530029297
"MLT",1969,0.545299530029297
"MLT",1970,0.545299530029297
"MLT",1971,0.545299530029297
"MLT",1972,0.545299530029297
"MLT",1973,0.545299530029297
"MLT",1974,0.545299530029297
"MLT",1975,0.545299530029297
"MLT",1976,0.545299530029297
"MLT",1977,0.545299530029297
"MLT",1978,0.545299530029297
"MLT",1979,0.545299530029297
"MLT",1980,0.545299530029297
"MLT",1981,0.545299530029297
"MLT",1982,0.545299530029297
"MLT",1983,0.545299530029297
"MLT",1984,0.545299530029297
"MLT",1985,0.545299530029297
"MLT",1986,0.545299530029297
"MLT",1987,0.545299530029297
"MLT",1988,0.545299530029297
"MLT",1989,0.545299530029297
"MLT",1990,0.545299530029297
"MLT",1991,0.545299530029297
"MLT",1992,0.545299530029297
"MLT",1993,0.545299530029297
"MLT",1994,0.545299530029297
"MLT",1995,0.545299530029297
"MLT",1996,0.545299530029297
"MLT",1997,0.545299530029297
"MLT",1998,0.545299530029297
"MLT",1999,0.545299530029297
"MLT",2000,0.545299530029297
"MLT",2001,0.545299530029297
"MLT",2002,0.545299530029297
"MLT",2003,0.545299530029297
"MLT",2004,0.545299530029297
"MLT",2005,0.545299530029297
"MLT",2006,0.546632707118988
"MLT",2007,0.538329422473907
"MLT",2008,0.533639490604401
"MLT",2009,0.551336109638214
"MLT",2010,0.526784062385559
"MLT",2011,0.549909591674805
"MLT",2012,0.547566175460815
"MLT",2013,0.541799604892731
"MLT",2014,0.521126747131348
"MLT",2015,0.504184603691101
"MLT",2016,0.500294148921967
"MLT",2017,0.489187717437744
"MMR",1950,NA
"MMR",1951,NA
"MMR",1952,NA
"MMR",1953,NA
"MMR",1954,NA
"MMR",1955,NA
"MMR",1956,NA
"MMR",1957,NA
"MMR",1958,NA
"MMR",1959,NA
"MMR",1960,NA
"MMR",1961,NA
"MMR",1962,NA
"MMR",1963,NA
"MMR",1964,NA
"MMR",1965,NA
"MMR",1966,NA
"MMR",1967,NA
"MMR",1968,NA
"MMR",1969,NA
"MMR",1970,NA
"MMR",1971,NA
"MMR",1972,NA
"MMR",1973,NA
"MMR",1974,NA
"MMR",1975,NA
"MMR",1976,NA
"MMR",1977,NA
"MMR",1978,NA
"MMR",1979,NA
"MMR",1980,NA
"MMR",1981,NA
"MMR",1982,NA
"MMR",1983,NA
"MMR",1984,NA
"MMR",1985,NA
"MMR",1986,NA
"MMR",1987,NA
"MMR",1988,NA
"MMR",1989,NA
"MMR",1990,NA
"MMR",1991,NA
"MMR",1992,NA
"MMR",1993,NA
"MMR",1994,NA
"MMR",1995,NA
"MMR",1996,NA
"MMR",1997,NA
"MMR",1998,NA
"MMR",1999,NA
"MMR",2000,NA
"MMR",2001,NA
"MMR",2002,NA
"MMR",2003,NA
"MMR",2004,NA
"MMR",2005,NA
"MMR",2006,NA
"MMR",2007,NA
"MMR",2008,NA
"MMR",2009,NA
"MMR",2010,NA
"MMR",2011,NA
"MMR",2012,NA
"MMR",2013,NA
"MMR",2014,NA
"MMR",2015,NA
"MMR",2016,NA
"MMR",2017,NA
"MNE",1950,NA
"MNE",1951,NA
"MNE",1952,NA
"MNE",1953,NA
"MNE",1954,NA
"MNE",1955,NA
"MNE",1956,NA
"MNE",1957,NA
"MNE",1958,NA
"MNE",1959,NA
"MNE",1960,NA
"MNE",1961,NA
"MNE",1962,NA
"MNE",1963,NA
"MNE",1964,NA
"MNE",1965,NA
"MNE",1966,NA
"MNE",1967,NA
"MNE",1968,NA
"MNE",1969,NA
"MNE",1970,NA
"MNE",1971,NA
"MNE",1972,NA
"MNE",1973,NA
"MNE",1974,NA
"MNE",1975,NA
"MNE",1976,NA
"MNE",1977,NA
"MNE",1978,NA
"MNE",1979,NA
"MNE",1980,NA
"MNE",1981,NA
"MNE",1982,NA
"MNE",1983,NA
"MNE",1984,NA
"MNE",1985,NA
"MNE",1986,NA
"MNE",1987,NA
"MNE",1988,NA
"MNE",1989,NA
"MNE",1990,NA
"MNE",1991,NA
"MNE",1992,NA
"MNE",1993,NA
"MNE",1994,NA
"MNE",1995,NA
"MNE",1996,NA
"MNE",1997,NA
"MNE",1998,NA
"MNE",1999,NA
"MNE",2000,NA
"MNE",2001,NA
"MNE",2002,NA
"MNE",2003,NA
"MNE",2004,NA
"MNE",2005,NA
"MNE",2006,NA
"MNE",2007,NA
"MNE",2008,NA
"MNE",2009,NA
"MNE",2010,NA
"MNE",2011,NA
"MNE",2012,NA
"MNE",2013,NA
"MNE",2014,NA
"MNE",2015,NA
"MNE",2016,NA
"MNE",2017,NA
"MNG",1950,NA
"MNG",1951,NA
"MNG",1952,NA
"MNG",1953,NA
"MNG",1954,NA
"MNG",1955,NA
"MNG",1956,NA
"MNG",1957,NA
"MNG",1958,NA
"MNG",1959,NA
"MNG",1960,NA
"MNG",1961,NA
"MNG",1962,NA
"MNG",1963,NA
"MNG",1964,NA
"MNG",1965,NA
"MNG",1966,NA
"MNG",1967,NA
"MNG",1968,NA
"MNG",1969,NA
"MNG",1970,0.411204963922501
"MNG",1971,0.411204963922501
"MNG",1972,0.411204963922501
"MNG",1973,0.411204963922501
"MNG",1974,0.411204963922501
"MNG",1975,0.411204963922501
"MNG",1976,0.411204963922501
"MNG",1977,0.411204963922501
"MNG",1978,0.411204963922501
"MNG",1979,0.411204963922501
"MNG",1980,0.411204963922501
"MNG",1981,0.411204963922501
"MNG",1982,0.411204963922501
"MNG",1983,0.411204963922501
"MNG",1984,0.411204963922501
"MNG",1985,0.411204963922501
"MNG",1986,0.411204963922501
"MNG",1987,0.411204963922501
"MNG",1988,0.411204963922501
"MNG",1989,0.411204963922501
"MNG",1990,0.411204963922501
"MNG",1991,0.411204963922501
"MNG",1992,0.411204963922501
"MNG",1993,0.411204963922501
"MNG",1994,0.411204963922501
"MNG",1995,0.411204963922501
"MNG",1996,0.417395770549774
"MNG",1997,0.354801028966904
"MNG",1998,0.457760632038116
"MNG",1999,0.434452444314957
"MNG",2000,0.44049796462059
"MNG",2001,0.386247038841248
"MNG",2002,0.371308416128159
"MNG",2003,0.373809993267059
"MNG",2004,0.343760132789612
"MNG",2005,0.39552029967308
"MNG",2006,0.328298300504684
"MNG",2007,0.3522829413414
"MNG",2008,0.41540139913559
"MNG",2009,0.435665994882584
"MNG",2010,0.354245841503143
"MNG",2011,0.377803564071655
"MNG",2012,0.399249106645584
"MNG",2013,0.416865348815918
"MNG",2014,0.407575398683548
"MNG",2015,0.426416516304016
"MNG",2016,0.428069204092026
"MNG",2017,0.422528117895126
"MOZ",1950,NA
"MOZ",1951,NA
"MOZ",1952,NA
"MOZ",1953,NA
"MOZ",1954,NA
"MOZ",1955,NA
"MOZ",1956,NA
"MOZ",1957,NA
"MOZ",1958,NA
"MOZ",1959,NA
"MOZ",1960,0.417925924062729
"MOZ",1961,0.417925924062729
"MOZ",1962,0.417925924062729
"MOZ",1963,0.417925924062729
"MOZ",1964,0.417925924062729
"MOZ",1965,0.417925924062729
"MOZ",1966,0.417925924062729
"MOZ",1967,0.417925924062729
"MOZ",1968,0.417925924062729
"MOZ",1969,0.417925924062729
"MOZ",1970,0.417925924062729
"MOZ",1971,0.417925924062729
"MOZ",1972,0.417925924062729
"MOZ",1973,0.417925924062729
"MOZ",1974,0.417925924062729
"MOZ",1975,0.417925924062729
"MOZ",1976,0.417925924062729
"MOZ",1977,0.417925924062729
"MOZ",1978,0.417925924062729
"MOZ",1979,0.417925924062729
"MOZ",1980,0.417925924062729
"MOZ",1981,0.417925924062729
"MOZ",1982,0.417925924062729
"MOZ",1983,0.417925924062729
"MOZ",1984,0.417925924062729
"MOZ",1985,0.417925924062729
"MOZ",1986,0.417925924062729
"MOZ",1987,0.417925924062729
"MOZ",1988,0.417925924062729
"MOZ",1989,0.417925924062729
"MOZ",1990,0.417925924062729
"MOZ",1991,0.417925924062729
"MOZ",1992,0.417925924062729
"MOZ",1993,0.417925924062729
"MOZ",1994,0.417925924062729
"MOZ",1995,0.417925924062729
"MOZ",1996,0.417925924062729
"MOZ",1997,0.434103846549988
"MOZ",1998,0.415412873029709
"MOZ",1999,0.458554863929749
"MOZ",2000,0.428279638290405
"MOZ",2001,0.513235569000244
"MOZ",2002,0.5396528840065
"MOZ",2003,0.414841920137405
"MOZ",2004,0.414841920137405
"MOZ",2005,0.414841920137405
"MOZ",2006,0.414841920137405
"MOZ",2007,0.414841920137405
"MOZ",2008,0.414841920137405
"MOZ",2009,0.414841920137405
"MOZ",2010,0.414841920137405
"MOZ",2011,0.414841920137405
"MOZ",2012,0.414841920137405
"MOZ",2013,0.414841920137405
"MOZ",2014,0.414841920137405
"MOZ",2015,0.414841920137405
"MOZ",2016,0.414841920137405
"MOZ",2017,0.414841920137405
"MRT",1950,NA
"MRT",1951,NA
"MRT",1952,NA
"MRT",1953,NA
"MRT",1954,NA
"MRT",1955,NA
"MRT",1956,NA
"MRT",1957,NA
"MRT",1958,NA
"MRT",1959,NA
"MRT",1960,0.605201363563538
"MRT",1961,0.605201363563538
"MRT",1962,0.605201363563538
"MRT",1963,0.605201363563538
"MRT",1964,0.605201363563538
"MRT",1965,0.605201363563538
"MRT",1966,0.605201363563538
"MRT",1967,0.605201363563538
"MRT",1968,0.605201363563538
"MRT",1969,0.605201363563538
"MRT",1970,0.605201363563538
"MRT",1971,0.605201363563538
"MRT",1972,0.605201363563538
"MRT",1973,0.605201363563538
"MRT",1974,0.605201363563538
"MRT",1975,0.605201363563538
"MRT",1976,0.605201363563538
"MRT",1977,0.605201363563538
"MRT",1978,0.605201363563538
"MRT",1979,0.605201363563538
"MRT",1980,0.605201363563538
"MRT",1981,0.605201363563538
"MRT",1982,0.605201363563538
"MRT",1983,0.605201363563538
"MRT",1984,0.605201363563538
"MRT",1985,0.605201363563538
"MRT",1986,0.605201363563538
"MRT",1987,0.605201363563538
"MRT",1988,0.605201363563538
"MRT",1989,0.605201363563538
"MRT",1990,0.605201363563538
"MRT",1991,0.605201363563538
"MRT",1992,0.605201363563538
"MRT",1993,0.605201363563538
"MRT",1994,0.605201363563538
"MRT",1995,0.605201363563538
"MRT",1996,0.605201363563538
"MRT",1997,0.605201363563538
"MRT",1998,0.605201363563538
"MRT",1999,0.605201363563538
"MRT",2000,0.605201363563538
"MRT",2001,0.605201363563538
"MRT",2002,0.59132194519043
"MRT",2003,0.577442526817322
"MRT",2004,0.563563168048859
"MRT",2005,0.549683749675751
"MRT",2006,0.454162091016769
"MRT",2007,0.454162091016769
"MRT",2008,0.454162091016769
"MRT",2009,0.454162091016769
"MRT",2010,0.454162091016769
"MRT",2011,0.454162091016769
"MRT",2012,0.454162091016769
"MRT",2013,0.454162091016769
"MRT",2014,0.454162091016769
"MRT",2015,0.454162091016769
"MRT",2016,0.454162091016769
"MRT",2017,0.454162091016769
"MSR",1950,NA
"MSR",1951,NA
"MSR",1952,NA
"MSR",1953,NA
"MSR",1954,NA
"MSR",1955,NA
"MSR",1956,NA
"MSR",1957,NA
"MSR",1958,NA
"MSR",1959,NA
"MSR",1960,NA
"MSR",1961,NA
"MSR",1962,NA
"MSR",1963,NA
"MSR",1964,NA
"MSR",1965,NA
"MSR",1966,NA
"MSR",1967,NA
"MSR",1968,NA
"MSR",1969,NA
"MSR",1970,NA
"MSR",1971,NA
"MSR",1972,NA
"MSR",1973,NA
"MSR",1974,NA
"MSR",1975,NA
"MSR",1976,NA
"MSR",1977,NA
"MSR",1978,NA
"MSR",1979,NA
"MSR",1980,NA
"MSR",1981,NA
"MSR",1982,NA
"MSR",1983,NA
"MSR",1984,NA
"MSR",1985,NA
"MSR",1986,NA
"MSR",1987,NA
"MSR",1988,NA
"MSR",1989,NA
"MSR",1990,NA
"MSR",1991,NA
"MSR",1992,NA
"MSR",1993,NA
"MSR",1994,NA
"MSR",1995,NA
"MSR",1996,NA
"MSR",1997,NA
"MSR",1998,NA
"MSR",1999,NA
"MSR",2000,NA
"MSR",2001,NA
"MSR",2002,NA
"MSR",2003,NA
"MSR",2004,NA
"MSR",2005,NA
"MSR",2006,NA
"MSR",2007,NA
"MSR",2008,NA
"MSR",2009,NA
"MSR",2010,NA
"MSR",2011,NA
"MSR",2012,NA
"MSR",2013,NA
"MSR",2014,NA
"MSR",2015,NA
"MSR",2016,NA
"MSR",2017,NA
"MUS",1950,0.506109297275543
"MUS",1951,0.506109297275543
"MUS",1952,0.506109297275543
"MUS",1953,0.506109297275543
"MUS",1954,0.506109297275543
"MUS",1955,0.506109297275543
"MUS",1956,0.506109297275543
"MUS",1957,0.506109297275543
"MUS",1958,0.506109297275543
"MUS",1959,0.506109297275543
"MUS",1960,0.506109297275543
"MUS",1961,0.506109297275543
"MUS",1962,0.506109297275543
"MUS",1963,0.506109297275543
"MUS",1964,0.506109297275543
"MUS",1965,0.506109297275543
"MUS",1966,0.506109297275543
"MUS",1967,0.506109297275543
"MUS",1968,0.506109297275543
"MUS",1969,0.506109297275543
"MUS",1970,0.506109297275543
"MUS",1971,0.506109297275543
"MUS",1972,0.506109297275543
"MUS",1973,0.506109297275543
"MUS",1974,0.506109297275543
"MUS",1975,0.506109297275543
"MUS",1976,0.506109297275543
"MUS",1977,0.506109297275543
"MUS",1978,0.506109297275543
"MUS",1979,0.506109297275543
"MUS",1980,0.506109297275543
"MUS",1981,0.506109297275543
"MUS",1982,0.506109297275543
"MUS",1983,0.506109297275543
"MUS",1984,0.506109297275543
"MUS",1985,0.506109297275543
"MUS",1986,0.506109297275543
"MUS",1987,0.506109297275543
"MUS",1988,0.506109297275543
"MUS",1989,0.506109297275543
"MUS",1990,0.506109297275543
"MUS",1991,0.516590654850006
"MUS",1992,0.527072012424469
"MUS",1993,0.537553369998932
"MUS",1994,0.548034727573395
"MUS",1995,0.549877405166626
"MUS",1996,0.543835878372192
"MUS",1997,0.528156757354736
"MUS",1998,0.512574970722198
"MUS",1999,0.487051904201508
"MUS",2000,0.482990920543671
"MUS",2001,0.474899590015411
"MUS",2002,0.466506779193878
"MUS",2003,0.459957182407379
"MUS",2004,0.454597890377045
"MUS",2005,0.443956673145294
"MUS",2006,0.43162813782692
"MUS",2007,0.425263017416
"MUS",2008,0.425918161869049
"MUS",2009,0.426562815904617
"MUS",2010,0.42613610625267
"MUS",2011,0.42613610625267
"MUS",2012,0.42613610625267
"MUS",2013,0.42613610625267
"MUS",2014,0.42613610625267
"MUS",2015,0.42613610625267
"MUS",2016,0.42613610625267
"MUS",2017,0.42613610625267
"MWI",1950,NA
"MWI",1951,NA
"MWI",1952,NA
"MWI",1953,NA
"MWI",1954,NA
"MWI",1955,NA
"MWI",1956,NA
"MWI",1957,NA
"MWI",1958,NA
"MWI",1959,NA
"MWI",1960,NA
"MWI",1961,NA
"MWI",1962,NA
"MWI",1963,NA
"MWI",1964,NA
"MWI",1965,NA
"MWI",1966,NA
"MWI",1967,NA
"MWI",1968,NA
"MWI",1969,NA
"MWI",1970,NA
"MWI",1971,NA
"MWI",1972,NA
"MWI",1973,NA
"MWI",1974,NA
"MWI",1975,NA
"MWI",1976,NA
"MWI",1977,NA
"MWI",1978,NA
"MWI",1979,NA
"MWI",1980,NA
"MWI",1981,NA
"MWI",1982,NA
"MWI",1983,NA
"MWI",1984,NA
"MWI",1985,NA
"MWI",1986,NA
"MWI",1987,NA
"MWI",1988,NA
"MWI",1989,NA
"MWI",1990,NA
"MWI",1991,NA
"MWI",1992,NA
"MWI",1993,NA
"MWI",1994,NA
"MWI",1995,NA
"MWI",1996,NA
"MWI",1997,NA
"MWI",1998,NA
"MWI",1999,NA
"MWI",2000,NA
"MWI",2001,NA
"MWI",2002,NA
"MWI",2003,NA
"MWI",2004,NA
"MWI",2005,NA
"MWI",2006,NA
"MWI",2007,NA
"MWI",2008,NA
"MWI",2009,NA
"MWI",2010,NA
"MWI",2011,NA
"MWI",2012,NA
"MWI",2013,NA
"MWI",2014,NA
"MWI",2015,NA
"MWI",2016,NA
"MWI",2017,NA
"MYS",1950,NA
"MYS",1951,NA
"MYS",1952,NA
"MYS",1953,NA
"MYS",1954,NA
"MYS",1955,0.304948508739471
"MYS",1956,0.304948508739471
"MYS",1957,0.304948508739471
"MYS",1958,0.304948508739471
"MYS",1959,0.304948508739471
"MYS",1960,0.304948508739471
"MYS",1961,0.304948508739471
"MYS",1962,0.304948508739471
"MYS",1963,0.304948508739471
"MYS",1964,0.304948508739471
"MYS",1965,0.304948508739471
"MYS",1966,0.304948508739471
"MYS",1967,0.304948508739471
"MYS",1968,0.304948508739471
"MYS",1969,0.304948508739471
"MYS",1970,0.304948508739471
"MYS",1971,0.304948508739471
"MYS",1972,0.304948508739471
"MYS",1973,0.304948508739471
"MYS",1974,0.304948508739471
"MYS",1975,0.304948508739471
"MYS",1976,0.304948508739471
"MYS",1977,0.304948508739471
"MYS",1978,0.304948508739471
"MYS",1979,0.304948508739471
"MYS",1980,0.304948508739471
"MYS",1981,0.304948508739471
"MYS",1982,0.304948508739471
"MYS",1983,0.304948508739471
"MYS",1984,0.304948508739471
"MYS",1985,0.304948508739471
"MYS",1986,0.304948508739471
"MYS",1987,0.304948508739471
"MYS",1988,0.304948508739471
"MYS",1989,0.304948508739471
"MYS",1990,0.304948508739471
"MYS",1991,0.304948508739471
"MYS",1992,0.304948508739471
"MYS",1993,0.304948508739471
"MYS",1994,0.304948508739471
"MYS",1995,0.304948508739471
"MYS",1996,0.304948508739471
"MYS",1997,0.304948508739471
"MYS",1998,0.304948508739471
"MYS",1999,0.304948508739471
"MYS",2000,0.304948508739471
"MYS",2001,0.304948508739471
"MYS",2002,0.304948508739471
"MYS",2003,0.304948508739471
"MYS",2004,0.304948508739471
"MYS",2005,0.304948508739471
"MYS",2006,0.304948508739471
"MYS",2007,0.319199949502945
"MYS",2008,0.345655739307404
"MYS",2009,0.3609559237957
"MYS",2010,0.354231834411621
"MYS",2011,0.357124626636505
"MYS",2012,0.367091625928879
"MYS",2013,0.375289529561996
"MYS",2014,0.380441844463348
"MYS",2015,0.380441844463348
"MYS",2016,0.380441844463348
"MYS",2017,0.380441844463348
"NAM",1950,NA
"NAM",1951,NA
"NAM",1952,NA
"NAM",1953,NA
"NAM",1954,NA
"NAM",1955,NA
"NAM",1956,NA
"NAM",1957,NA
"NAM",1958,NA
"NAM",1959,NA
"NAM",1960,0.569944322109222
"NAM",1961,0.569944322109222
"NAM",1962,0.569944322109222
"NAM",1963,0.569944322109222
"NAM",1964,0.569944322109222
"NAM",1965,0.569944322109222
"NAM",1966,0.569944322109222
"NAM",1967,0.569944322109222
"NAM",1968,0.569944322109222
"NAM",1969,0.569944322109222
"NAM",1970,0.569944322109222
"NAM",1971,0.569944322109222
"NAM",1972,0.569944322109222
"NAM",1973,0.569944322109222
"NAM",1974,0.569944322109222
"NAM",1975,0.569944322109222
"NAM",1976,0.569944322109222
"NAM",1977,0.569944322109222
"NAM",1978,0.569944322109222
"NAM",1979,0.569944322109222
"NAM",1980,0.569944322109222
"NAM",1981,0.569944322109222
"NAM",1982,0.569944322109222
"NAM",1983,0.569944322109222
"NAM",1984,0.569944322109222
"NAM",1985,0.569944322109222
"NAM",1986,0.569944322109222
"NAM",1987,0.569944322109222
"NAM",1988,0.569944322109222
"NAM",1989,0.569944322109222
"NAM",1990,0.622899174690247
"NAM",1991,0.66054630279541
"NAM",1992,0.648848533630371
"NAM",1993,0.650199353694916
"NAM",1994,0.631564617156982
"NAM",1995,0.654818713665009
"NAM",1996,0.644717574119568
"NAM",1997,0.634160161018372
"NAM",1998,0.633154511451721
"NAM",1999,0.624538838863373
"NAM",2000,0.624426245689392
"NAM",2001,0.593367695808411
"NAM",2002,0.579520106315613
